Time,E_EW (V/km),E_NS (V/km)
27300,-0.161248275,-0.172603748
27310,-0.198737105,-0.186936079
27320,-0.32159791,-0.180801984
27330,-0.284298779,-0.243212631
27340,-0.300940498,-0.214251305
27350,-0.32328571,-0.114110379
27360,-0.318295853,-0.022364603
27370,-0.331583756,-0.081043566
27380,-0.403329767,-0.154140533
27390,-0.342200794,0.053277198
27400,-0.284603136,0.126023662
27410,-0.295168955,0.031013494
27420,-0.21537549,0.058804288
27430,-0.141999563,0.140803992
27440,-0.137786179,0.133134048
27450,-0.180205431,0.142201991
27460,-0.185758915,0.139646618
27470,-0.147013691,0.078637319
27480,-0.075897926,-0.048240464
27490,-0.041933017,-0.039287343
27500,-0.063285539,0.025036159
27510,-0.295359635,0.136352409
27520,-0.4260888,0.128098308
27530,-0.482314783,-0.108187004
27540,-0.36502745,-0.211032483
27550,-0.347866048,-0.099172404
27560,-0.41755213,-0.016289075
27570,-0.370815701,0.048778362
27580,-0.38904697,-0.02345118
27590,-0.352413019,0.011677549
27600,-0.172125045,-0.026467469
27610,0.102242816,0.090308116
27620,0.370578206,0.169316398
27630,0.419979892,0.274933694
27640,0.514470083,0.140208518
27650,0.569908708,0.139196674
27660,0.585824426,0.069730675
27670,0.587780605,0.047618787
27680,0.656160445,0.008910854
27690,0.71874759,-0.10518765
27700,0.817400754,-0.173152269
27710,0.809852359,-0.032232347
27720,0.542116158,-0.058793088
27730,0.268056355,-0.072599684
27740,0.061785503,-0.123811705
27750,0.136384573,-0.126068343
27760,0.11257183,-0.050739681
27770,-0.043931686,0.045468872
27780,0.106592789,0.208571641
27790,0.279131462,0.193389368
27800,0.613159183,0.121689402
27810,0.878730717,0.231329388
27820,1.164246767,0.294815108
27830,1.200512939,0.268140411
27840,1.709252236,0.107365068
27850,3.25019589,0.053475881
27860,5.329326876,-0.121382879
27870,7.336494944,0.47359252
27880,7.524155704,1.064097792
27890,5.672712383,0.832833655
27900,2.997799574,1.098229427
27910,0.659679296,0.814452377
27920,1.434753198,-1.304182012
27930,3.450033318,-0.898327121
27940,3.726085764,-2.092453071
27950,4.792131181,-1.730344768
27960,4.264246324,-1.65341913
27970,2.31767844,-0.881680971
27980,2.965691842,-0.210278334
27990,3.450889055,-0.1827369
28000,3.042933351,-0.044447584
28010,2.488149726,0.617094917
28020,1.657391233,1.083922944
28030,1.203561099,1.213409609
28040,0.347227336,1.035881299
28050,-0.291963433,0.391205709
28060,-1.019227946,0.205140027
28070,-1.423331083,0.276506716
28080,-1.647049175,0.071242266
28090,-1.338449679,-0.661916599
28100,-0.781819149,-1.069065549
28110,0.196072303,-1.150585207
28120,0.993177273,-1.242471017
28130,1.603235325,-1.488705978
28140,1.726094178,-1.946598145
28150,2.012126774,-1.809907337
28160,2.252217322,-1.545413553
28170,2.14474667,-2.382946097
28180,1.370828464,-1.93803305
28190,0.820041111,-1.536278551
28200,0.431790115,-1.278555738
28210,0.840591788,-0.596489844
28220,1.472569859,-0.312579996
28230,1.808544362,0.206097136
28240,1.458201769,0.372285833
28250,0.727306044,0.178264312
28260,0.184045163,0.292657892
28270,-0.078816192,0.575574737
28280,-1.50396E-05,0.188890165
28290,0.038653687,-0.180759804
28300,0.033295379,-0.158322612
28310,-0.235879022,-0.365540825
28320,-0.617599992,-0.555367143
28330,-0.983191251,-0.839121334
28340,-0.893943951,-1.227107229
28350,-0.366085398,-1.446929063
28360,-0.098654239,-1.527994464
28370,-0.068886749,-1.090617945
28380,-0.215460435,-0.854139106
28390,-0.176474152,-0.039393582
28400,0.069058951,0.382900471
28410,0.555323663,0.250925068
28420,0.905273006,0.263709143
28430,0.50476863,0.221562395
28440,0.476394117,0.579918687
28450,0.735837553,0.885479851
28460,0.731603646,0.844780334
28470,0.526787058,1.010492909
28480,-0.46696315,0.4484088
28490,-0.797228992,0.218265512
28500,-1.167740183,-0.354471648
28510,-0.963805699,-0.865238663
28520,-0.228086771,-0.76349038
28530,0.351461775,-0.863567661
28540,0.682836132,-0.723929167
28550,1.262917498,-0.161997399
28560,1.800806199,-0.060898963
28570,2.283424691,0.064578688
28580,2.408634496,-0.004257838
28590,2.403081199,-0.057135751
28600,2.281031376,-0.057050885
28610,2.313991364,0.088763622
28620,2.64412651,0.484969078
28630,1.821227807,0.51668756
28640,0.459489007,0.166617585
28650,-0.009140794,-0.62770998
28660,-0.16917341,-1.327309997
28670,0.318727573,-1.230521661
28680,0.833899537,-0.936892479
28690,1.522897543,-0.602798591
28700,2.547784069,0.032869954
28710,3.262470457,0.701238365
28720,1.988561243,0.17535061
28730,0.351823427,-0.745492658
28740,-1.509612205,-1.042517988
28750,-2.529482299,-2.048552813
28760,-1.722088881,-2.395969981
28770,-2.011044237,-2.265046855
28780,-1.69291052,-2.066213798
28790,-2.04749829,-1.40546385
28800,-2.635346887,-1.23525333
28810,-2.776280781,-0.881475437
28820,-2.490233228,-0.423419004
28830,-1.665979377,-0.047734508
28840,-1.047680484,0.125546281
28850,-0.519477976,-0.198004851
28860,0.100456495,-0.145104532
28870,0.402936926,0.050844933
28880,1.180907453,0.180219389
28890,2.170634849,0.256385201
28900,2.752811082,0.251389378
28910,2.699622693,0.198951061
28920,2.249339112,-0.102684055
28930,1.758332837,-0.11668669
28940,1.19828881,-0.031129989
28950,0.361579811,-0.140777995
28960,-0.164503343,-0.097478073
28970,-0.405061209,-0.635223278
28980,-0.745962492,-1.076209636
28990,-0.50081853,-1.361925057
29000,-0.1487374,-1.631838231
29010,-0.24934715,-1.513815989
29020,-0.191667933,-1.635936367
29030,-0.691177019,-1.403607742
29040,-1.327844144,-0.679200518
29050,-1.236072868,-0.08672703
29060,-0.565913859,0.491198079
29070,0.321125679,1.399267811
29080,0.842186682,1.710840717
29090,0.651193541,1.775972195
29100,0.131465414,1.860322761
29110,-0.328668334,1.62592407
29120,-0.792081506,1.196255277
29130,-1.243053168,0.606249915
29140,-1.657516941,0.177698052
29150,-2.012657637,-0.167051314
29160,-2.021296408,-0.296414322
29170,-2.156670894,-0.350116341
29180,-2.165231978,-0.127642385
29190,-1.74441328,-0.063801367
29200,-1.252068914,0.12057361
29210,-0.557059291,0.26022603
29220,-0.082584545,0.399110233
29230,0.135553672,0.254968991
29240,0.8375459,0.64132329
29250,1.148145176,0.737465903
29260,1.06872439,0.664725173
29270,0.866173987,0.800234558
29280,0.508690554,0.29121772
29290,0.055334958,-0.149209782
29300,-0.263140555,-0.270669764
29310,-0.499757442,-0.427142565
29320,-0.587508573,-0.216100891
29330,-0.577314937,-0.119386977
29340,-0.832801212,-0.181920954
29350,-1.025771403,-0.284092669
29360,-1.011690972,-0.082065154
29370,-1.013644031,-0.222222486
29380,-0.984186523,-0.181703999
29390,-0.676104872,0.000944875
29400,-0.520703158,0.026358404
29410,-0.781539074,-0.205646702
29420,-1.007152745,-0.231634364
29430,-0.742594632,0.093366484
29440,-0.335885914,0.205400792
29450,0.076634381,0.027374449
29460,0.398821136,0.240057421
29470,0.430006421,0.367189404
29480,0.238620594,0.309015649
29490,0.228291669,0.664849707
29500,0.086530535,0.866593439
29510,0.05434114,0.785352538
29520,0.052885979,0.563384651
29530,-0.270090099,0.149011444
29540,-0.179901551,0.048688169
29550,-0.115296967,0.199353486
29560,-0.467662895,0.075221887
29570,-0.550814923,-0.070204612
29580,-0.316494873,-0.025501517
29590,-0.318910626,0.101511378
29600,-0.357022119,0.003627536
29610,-0.263952712,-0.110624588
29620,-0.223342406,-0.139808571
29630,-0.231241767,-0.00309309
29640,-0.255195105,-0.032793519
29650,-0.131047228,0.093190574
29660,-0.209511121,0.298346217
29670,-0.461209535,0.402116957
29680,-0.546137718,0.328334005
29690,-0.499236866,0.33805271
29700,-0.279245403,0.313828133
29710,0.079876512,0.448779066
29720,0.249467545,0.517683258
29730,0.365567952,0.324207487
29740,0.392826654,0.195573026
29750,0.358837404,0.106345708
29760,0.301922233,0.120069203
29770,0.177216773,-0.030816669
29780,0.108772426,-0.049098926
29790,0.057620417,-0.0582881
29800,-0.309928239,-0.052914852
29810,-0.823631863,-0.073174502
29820,-1.003212315,-0.036033592
29830,-1.170145298,0.146141863
29840,-1.279300766,0.304591537
29850,-1.225975311,0.362585378
29860,-1.418615424,0.413578056
29870,-1.406287387,0.572889751
29880,-1.01271536,0.528815283
29890,-0.913893831,0.394847021
29900,-1.142293745,0.316171985
29910,-0.946621236,0.36183106
29920,-0.628162906,0.411125984
29930,-0.633364751,0.457772509
29940,-0.474926945,0.473985662
29950,-0.241976819,0.326028527
29960,-0.175174981,0.274880277
29970,-0.294217691,0.020655788
29980,-0.514268145,-0.25257867
29990,-0.492608798,-0.356902806
30000,-0.380299079,-0.423720394
30010,-0.445822327,-0.243141435
30020,-0.546293224,-0.259662614
30030,-0.538590408,-0.02696361
30040,-0.492244795,0.015620925
30050,-0.298913976,-0.20395261
30060,-0.128423008,-0.025642557
30070,-0.113522013,0.1671779
30080,0.113911061,0.335946656
30090,0.43983591,0.436485299
30100,0.668439632,0.560029236
30110,0.594426777,0.755798889
30120,0.60475124,0.856214187
30130,0.5145959,0.598944983
30140,-0.055476067,0.241176129
30150,-0.599286497,0.28396069
30160,-1.018858778,0.162743558
30170,-1.071064287,0.197482145
30180,-1.277219444,0.0558983
30190,-1.282908349,0.060205342
30200,-1.106535384,0.204407614
30210,-0.94746984,0.246767044
30220,-0.905558649,0.450282889
30230,-0.539706529,0.572245922
30240,0.138049341,0.6976902
30250,0.670632541,0.619619935
30260,0.938435075,0.647391617
30270,1.293038722,0.869750905
30280,1.233529696,0.865548716
30290,1.024434211,0.893749188
30300,0.781938281,0.609628081
30310,0.609681648,0.376943125
30320,0.28524944,0.267503774
30330,-0.149515441,0.356756664
30340,-0.233635593,0.233005261
30350,-0.387759271,-0.074946497
30360,-0.33522709,-0.20354695
30370,-0.010312038,-0.253558353
30380,0.069245898,-0.291903007
30390,-0.805574286,-0.485362334
30400,-2.131035917,-0.451614228
30410,-2.831902548,-0.346471269
30420,-2.695654692,-0.04402946
30430,-1.908649876,0.124160718
30440,-0.928518932,0.345328043
30450,-0.01589534,0.337543337
30460,0.966467492,0.096740472
30470,1.023554608,0.595582747
30480,0.735449503,0.919900398
30490,0.555055123,0.679457853
30500,0.19054942,0.327366396
30510,-0.377013194,0.318059889
30520,-0.359584847,0.203420417
30530,-0.164389431,0.207462902
30540,0.261839373,0.353077822
30550,0.397804043,0.417109172
30560,-0.070248465,0.790082989
30570,-0.987140993,0.490571644
30580,-1.346596769,-0.378051976
30590,-0.767134142,-0.706656809
30600,-1.026387269,0.340782662
30610,-1.275726824,0.762692218
30620,-1.160393663,0.04218821
30630,-0.731508476,-0.336419009
30640,-0.009203391,-0.156324697
30650,0.32924261,0.208506084
30660,0.813251522,0.449652795
30670,1.142249523,0.050085501
30680,0.907393334,-0.167682633
30690,0.840278731,0.395688823
30700,1.372806705,0.942814792
30710,1.291959281,0.894029759
30720,0.650525808,1.136745323
30730,0.174026352,1.677629539
30740,-0.091300183,0.480450592
30750,-0.161626078,-0.191706372
30760,0.065591571,0.61397327
30770,0.160430272,0.431988389
30780,-0.019361652,-0.250436375
30790,0.656426869,0.145077002
30800,0.435446277,-0.416775196
30810,0.603080643,-0.543713316
30820,0.039525375,0.617868534
30830,-1.246408304,0.031241524
30840,-0.625319596,-0.226341625
30850,0.817313743,-0.00872672
30860,1.683079723,0.898217566
30870,1.757928072,1.536160695
30880,1.584190747,1.820809183
30890,1.246786662,1.761819378
30900,0.608120642,1.141981433
30910,0.330699844,0.775543191
30920,-0.546882154,-0.142167957
30930,-1.395501873,-0.65193687
30940,-1.425860942,-1.047903413
30950,-1.185950071,-1.095614835
30960,-0.920069381,-0.063389551
30970,-1.116093477,-0.068717501
30980,-0.642360102,0.273212586
30990,-0.216132394,0.674563237
31000,-0.326779384,0.663609035
31010,-0.772412559,0.40713983
31020,-1.221873772,0.425823753
31030,-1.600662142,0.408453376
31040,-1.973529707,0.205793187
31050,-2.228932573,-0.179394868
31060,-2.317444533,-0.70006402
31070,-1.677132142,-0.490479369
31080,-1.089922025,-0.120581409
31090,-1.055103924,0.0993296
31100,-1.372962613,0.248759418
31110,-1.450485836,0.360371152
31120,-1.370188964,0.460869382
31130,-1.25116459,0.342341945
31140,-1.256120757,0.184833235
31150,-1.31808951,-0.197136072
31160,-1.070195918,-0.289002808
31170,-0.843317412,-0.21762212
31180,-0.654218194,-0.022759205
31190,-0.504289271,0.095608868
31200,-0.125258655,-0.185445143
31210,-0.046508088,-0.014765509
31220,-0.54002763,-0.250077707
31230,-0.379181813,-0.390834658
31240,0.110997188,0.008063575
31250,0.047065574,0.266462043
31260,-0.140018849,0.190482462
31270,-0.277332039,0.139180139
31280,-0.625739209,-0.090747116
31290,-1.158914159,-0.250800677
31300,-1.702485379,-0.511288587
31310,-1.76657085,-0.633560064
31320,-1.510722216,-0.626065022
31330,-1.086277472,-0.664751308
31340,-0.518084017,-0.400783642
31350,-0.14542805,-0.436747337
31360,0.311250917,-0.153977968
31370,0.78808535,0.166431184
31380,1.475780582,0.655377636
31390,1.816391588,1.056554354
31400,1.759501543,1.479736349
31410,1.186429839,1.596195693
31420,0.346863904,1.188049668
31430,-0.345329996,0.61594442
31440,-1.094711513,-0.020606015
31450,-1.704510909,-0.567978978
31460,-2.119238715,-1.084789856
31470,-2.282149941,-1.325002416
31480,-2.061138007,-1.281503094
31490,-1.718233609,-0.931914462
31500,-1.362905234,-0.407338851
31510,-0.824987719,0.040106223
31520,-0.242958918,0.417795897
31530,0.365829636,0.716748997
31540,0.769904477,0.883676813
31550,0.928354094,0.965920488
31560,0.868331397,1.052235791
31570,0.435634995,0.879736699
31580,-0.062555129,0.647966519
31590,-0.477440991,0.204713467
31600,-0.84011521,-0.114531628
31610,-1.01397892,-0.290247767
31620,-1.100539689,-0.467336825
31630,-1.026702209,-0.580137261
31640,-0.601245335,-0.508862211
31650,-0.063281184,-0.128560163
31660,0.312483378,0.164124479
31670,0.645180032,0.358453325
31680,1.026807754,0.733370028
31690,0.790015859,0.849082718
31700,0.325855477,1.126888146
31710,-0.159380488,0.516229513
31720,-0.09312919,0.177676587
31730,-0.29424017,0.167440864
31740,-0.317839864,0.039742587
31750,-0.358247544,0.118069649
31760,-0.406674636,0.080752292
31770,-0.406594387,0.084539189
31780,-0.365859222,0.097196989
31790,-0.182526273,0.141053496
31800,0.122829869,0.418151957
31810,0.01052246,0.577993487
31820,-0.073397249,0.314473413
31830,0.161299927,0.368817915
31840,0.383076928,0.143683137
31850,0.440606627,0.069244584
31860,0.296308165,0.210904427
31870,0.289576869,0.218048074
31880,0.099730463,0.297131155
31890,-0.147767773,0.174176959
31900,-0.386010985,0.062736735
31910,-0.590024204,-0.058787664
31920,-0.807348343,0.004059659
31930,-1.119261324,-0.109522442
31940,-1.043708035,-0.231679313
31950,-0.806559888,-0.046415129
31960,-0.433246846,0.072448678
31970,-0.118224779,0.110201973
31980,0.197453118,0.167244701
31990,0.881455988,0.981422546
32000,0.860414339,0.910499407
32010,0.916496084,1.119105189
32020,1.003709824,0.873725599
32030,0.803160083,0.608354579
32040,0.266507541,0.546851789
32050,-0.420851047,0.229772551
32060,-1.098617189,-0.074657366
32070,-1.602613847,-0.362302501
32080,-2.021581291,-0.590840583
32090,-2.15656558,-0.826698359
32100,-1.881586158,-0.871223686
32110,-1.446858908,-0.743261239
32120,-0.847808196,-0.563077293
32130,-0.440229703,-0.628731803
32140,0.248313341,0.117270041
32150,0.731138546,0.531070371
32160,1.490220204,0.809641343
32170,2.366429777,1.364235484
32180,2.353690434,1.712847632
32190,1.651826866,1.747560763
32200,0.369379826,1.400004047
32210,-0.825728269,0.952602811
32220,-1.826061868,0.35607529
32230,-2.417046136,-0.337064612
32240,-2.446317286,-0.838403349
32250,-2.44048759,-1.150705085
32260,-2.334156592,-0.971104252
32270,-2.043113098,-1.088092503
32280,-0.994676557,-0.616850542
32290,-0.187400323,-0.094323407
32300,0.20087406,0.12857474
32310,0.559231087,0.41898907
32320,0.952477474,0.893364793
32330,1.077388546,1.147165286
32340,1.232952979,1.511745872
32350,1.708520822,1.587126324
32360,2.065520395,1.355772905
32370,1.776179129,1.545142941
32380,0.785798418,1.114243115
32390,0.093090899,0.724275286
32400,-0.841924617,0.234113517
32410,-1.764324874,-0.481525037
32420,-2.469029924,-0.952398723
32430,-2.716069669,-1.368972861
32440,-2.550544624,-1.550046757
32450,-2.128151122,-1.196003496
32460,-1.386349868,-0.835980933
32470,-0.571592242,-0.560903327
32480,0.135058751,-0.181972385
32490,0.782018693,0.09096335
32500,1.581704365,0.155506309
32510,2.270392741,0.404558307
32520,3.004165824,0.938614624
32530,2.997882759,1.374151223
32540,2.551101799,1.738387597
32550,1.995176984,1.638379707
32560,1.228093818,1.351406696
32570,0.012815732,0.626375253
32580,-0.866352378,0.045444461
32590,-1.663474422,-0.389573165
32600,-2.501739048,-0.892207418
32610,-3.10866614,-1.191793967
32620,-2.834778982,-1.057605015
32630,-2.185512306,-0.859325787
32640,-1.402646863,-0.413948124
32650,-0.609727431,-0.132854093
32660,0.373299155,0.212290266
32670,1.283170264,0.325497341
32680,2.071942324,0.557137238
32690,2.556467316,0.860656354
32700,2.489281172,1.135446098
32710,1.909966293,1.021844835
32720,1.057041772,0.532905777
32730,0.267840002,0.29008242
32740,-0.566874631,-0.076308436
32750,-1.090938604,0.146941815
32760,-1.637016988,-0.097150024
32770,-2.060129736,-0.388771782
32780,-2.297493142,-0.393511834
32790,-2.486341742,-0.552715284
32800,-2.319639171,-0.700967884
32810,-1.821137688,-0.49150881
32820,-1.140002957,-0.328242609
32830,-0.499948675,-0.166186931
32840,0.093974909,0.137783496
32850,0.619697252,0.416806893
32860,0.777776362,0.577558682
32870,0.928510793,0.590707305
32880,0.95639701,0.732632979
32890,0.480445594,0.650462606
32900,-0.234023432,0.530811122
32910,-0.67570039,0.198293551
32920,-0.861507163,-0.047587078
32930,-1.000044634,-0.479243158
32940,-1.030311075,-0.805202895
32950,-0.715309615,-0.751716931
32960,-0.474399287,-0.478885804
32970,-0.267068651,0.125892783
32980,-0.072434644,0.575648738
32990,0.10759425,0.790477657
33000,0.590888866,0.871491715
33010,0.490562156,0.660073024
33020,0.062041569,0.029770102
33030,0.046922049,0.014847198
33040,0.257341378,-0.016991283
33050,-0.135368001,0.014701515
33060,-0.608428869,-0.413653477
33070,-0.791591219,-0.597906849
33080,-0.851457896,-0.829972082
33090,-0.581344818,-0.904534303
33100,-0.369185887,-0.669666969
33110,-0.085851979,-0.46866381
33120,0.334719945,0.066919505
33130,0.686721802,0.282186215
33140,0.863439426,0.546448429
33150,0.88907397,0.48588227
33160,0.837763642,0.284128122
33170,0.740165872,0.410804229
33180,0.701954964,0.74873642
33190,0.309435298,1.190167389
33200,-0.169063421,1.270688306
33210,-0.746702282,1.02620455
33220,-1.2963767,0.589580767
33230,-1.716939946,-0.04865925
33240,-1.872768795,-0.592774341
33250,-1.864742381,-0.849993259
33260,-1.868684599,-0.920371181
33270,-1.763310999,-1.020152623
33280,-1.547040901,-1.152650925
33290,-1.083269772,-1.086929238
33300,-0.597770233,-0.901539579
33310,-0.070324704,-0.523893743
33320,0.660902738,-0.002530718
33330,0.981825622,0.37337348
33340,0.763314135,0.670250683
33350,0.567378322,0.707924047
33360,0.895954108,0.838456736
33370,0.484656411,1.100455033
33380,-0.040476601,0.490693831
33390,0.195601244,-0.064857892
33400,0.23083714,-0.540990957
33410,-0.533408116,-1.155463391
33420,-1.131653576,-1.233043074
33430,-0.924498662,-0.723923976
33440,-0.634942944,-0.336957616
33450,-0.433727511,-0.183134887
33460,-0.202790564,-0.005903742
33470,0.126084502,0.378442858
33480,0.500305944,0.782025535
33490,0.855360117,1.040748239
33500,0.994058328,1.133714688
33510,0.906066583,0.939959326
33520,0.732002735,0.71859528
33530,0.610850655,0.591887253
33540,0.372936193,0.891176798
33550,-0.510229885,0.735009447
33560,-1.368540065,0.392814247
33570,-2.038613152,-0.097640929
33580,-2.91095621,-1.272824074
33590,-3.065242797,-2.359914007
33600,-2.156169951,-2.652480766
33610,-1.176990389,-2.161986249
33620,-0.39575172,-1.760434791
33630,0.179362006,-1.313106279
33640,0.837409819,-0.764925815
33650,1.742575707,-0.163018416
33660,2.507269872,0.569689841
33670,3.188972558,1.230929951
33680,3.405855947,1.68056113
33690,3.250057652,1.715780304
33700,2.883544423,1.95712582
33710,1.88592753,1.723322745
33720,0.843359883,1.135477883
33730,-0.0944774,0.594976579
33740,-0.898173544,0.030272224
33750,-1.594322261,-0.574770187
33760,-1.995202331,-1.037764694
33770,-1.928806177,-1.078205115
33780,-1.583865503,-1.105780747
33790,-0.973748131,-1.05525613
33800,-0.49099854,-0.83686226
33810,-0.122224551,-0.550919327
33820,0.307441134,-0.063974492
33830,0.964948748,0.528067156
33840,1.34644999,0.924068811
33850,1.506866653,1.039577929
33860,1.537305333,0.869588697
33870,1.383071837,0.787819661
33880,1.226675316,0.92764972
33890,0.912667813,1.105320612
33900,0.271849245,0.9687686
33910,-0.729584854,0.366958606
33920,-1.26037812,-0.169702233
33930,-1.459566224,-0.500084464
33940,-1.902673275,-1.008145901
33950,-2.38339512,-1.665226439
33960,-2.120118514,-1.812450782
33970,-1.430982947,-1.264268116
33980,-1.032436716,-1.094958996
33990,-0.504563053,-0.746252036
34000,0.054871071,-0.091765115
34010,0.456039295,0.193722467
34020,0.73602915,0.397488861
34030,1.212673242,0.616918534
34040,1.719258882,0.857397769
34050,1.597337579,0.846164649
34060,1.437655534,0.901402008
34070,1.248500034,1.307422787
34080,0.765559519,1.316648461
34090,0.252162517,0.782222104
34100,-0.314019141,0.43696328
34110,-0.768165301,-0.135927162
34120,-0.991687974,-0.383154979
34130,-1.282706338,-0.589055853
34140,-1.310133697,-0.757189341
34150,-1.328014034,-0.821878941
34160,-1.305070711,-0.77958
34170,-0.933390616,-0.349984908
34180,-0.75270951,0.004180813
34190,-0.910995035,-0.458891678
34200,-0.453353192,-0.706765637
34210,0.667680239,0.149369877
34220,1.111866054,0.699072218
34230,0.899719152,0.720840146
34240,0.877260084,0.81138306
34250,1.449534092,1.504526494
34260,0.937049741,1.573995793
34270,-0.083837115,0.870954088
34280,-0.686257269,0.590451804
34290,-0.843599545,0.263015913
34300,-1.028609811,0.046840678
34310,-1.350682773,-0.193169395
34320,-1.634985404,-0.357117455
34330,-2.171392695,-0.776343637
34340,-2.508399825,-1.258778704
34350,-2.208880862,-1.292587786
34360,-1.514155161,-0.894171419
34370,-0.956909977,-0.529841579
34380,-0.672791782,-0.288565338
34390,-0.37362838,-0.379262301
34400,0.065776857,-0.258216143
34410,0.482282121,-0.059188902
34420,0.696715747,-0.096214651
34430,0.941184192,0.041204793
34440,1.36996161,0.304016015
34450,1.509740185,0.554555969
34460,1.279977098,0.52871071
34470,1.129387394,0.741822717
34480,0.838743357,0.86206064
34490,0.342026034,0.678920411
34500,-0.071873159,0.32965669
34510,-0.60934325,-0.114568763
34520,-1.060053707,-0.745278366
34530,-1.34029069,-1.120261069
34540,-1.199578472,-1.10604235
34550,-0.847030651,-0.794533055
34560,-0.5296073,-0.427030222
34570,-0.284468199,-0.143509498
34580,-0.098844109,-0.042174741
34590,0.053868739,0.034680454
34600,0.202073206,0.114341731
34610,0.561307818,0.191344078
34620,0.919779906,0.231753397
34630,1.083078746,0.371926593
34640,1.131711486,0.492170086
34650,1.196106859,0.567204651
34660,0.924473244,0.4947152
34670,0.383205085,0.106095191
34680,0.053125599,-0.197837446
34690,-0.11786204,-0.29742367
34700,-0.425941562,-0.592450007
34710,-0.764384951,-1.052723309
34720,-1.037455098,-1.406915594
34730,-1.015575549,-1.703676726
34740,-0.725728879,-1.715007721
34750,-0.196694048,-1.247649292
34760,0.296738115,-0.415054123
34770,0.580965949,0.408932621
34780,0.77855626,0.913279572
34790,0.732712733,1.062053386
34800,0.446270672,0.805405633
34810,0.09189776,0.578024901
34820,0.035825189,0.178394238
34830,-0.047123257,-0.046907193
34840,0.033519621,-0.282580681
34850,-0.008812111,-0.299064925
34860,-0.273784791,-0.503710891
34870,-0.415021506,-0.566037953
34880,-0.708167106,-0.623034103
34890,-0.706438414,-0.760945998
34900,-0.631565548,-0.852496359
34910,-0.413165366,-0.681415355
34920,-0.134282991,-0.430504465
34930,0.02689309,-0.153163335
34940,0.081403586,0.093192687
34950,0.332306776,0.387096704
34960,0.435684661,0.642098186
34970,0.217945215,0.632537066
34980,0.133383925,0.472250132
34990,0.122612373,0.313736971
35000,-0.069208043,0.145136847
35010,-0.301960382,-0.135085975
35020,-0.416022205,-0.35930735
35030,-0.385182695,-0.461959574
35040,-0.324925733,-0.475782658
35050,-0.193644234,-0.389168855
35060,-0.007739704,-0.114233891
35070,0.020305282,-0.038344569
35080,0.044046027,0.062393665
35090,0.128997515,0.205347748
35100,0.154392811,0.108603021
35110,0.055019184,0.02526832
35120,-0.118837766,-0.305317659
35130,0.467944832,-0.116171029
35140,0.577019555,0.047746988
35150,0.603709733,0.102032986
35160,0.53606125,0.327003995
35170,0.444062807,0.48763929
35180,0.29895991,0.486534011
35190,0.158082939,0.410028516
35200,0.026623263,0.375508143
35210,-0.115854309,0.254413486
35220,-0.106484762,0.06472546
35230,-0.122126034,0.033835924
35240,-0.247468127,-0.107782979
35250,-0.399279284,-0.315031886
35260,-0.319206887,-0.448483903
35270,-0.279368484,-0.39559249
35280,-0.122525294,-0.414420025
35290,0.172704203,-0.311226087
35300,0.322416132,-0.035581876
35310,0.422629724,0.212600055
35320,0.464320112,0.429727487
35330,0.587364089,0.470162381
35340,0.655788355,0.503784058
35350,0.425151957,0.310042141
35360,0.345154017,0.089057873
35370,0.385322648,0.022500702
35380,0.511502481,-0.058094162
35390,0.546771024,0.028156608
35400,0.407688863,0.314971429
35410,0.243829496,0.597722576
35420,-0.070629862,0.748321055
35430,-0.395725192,0.744750064
35440,-0.930208508,0.565218323
35450,-1.497643633,0.118021327
35460,-1.618655842,-0.3954616
35470,-1.294940397,-0.571883093
35480,-1.112016631,-0.754740486
35490,-0.982586962,-1.026554808
35500,-0.687458484,-0.981896958
35510,-0.475461351,-0.870495608
35520,-0.164724336,-0.918011255
35530,0.2054075,-0.711917076
35540,0.650298946,-0.370120906
35550,1.093287919,-0.084350906
35560,1.436252073,0.233406062
35570,1.517024077,0.501772104
35580,1.525024328,0.73805504
35590,1.447998994,0.951747677
35600,1.216407849,1.058084297
35610,0.794932613,1.054188511
35620,0.062281454,0.675867411
35630,-0.575581105,0.220207793
35640,-1.008647116,-0.281891148
35650,-0.93679119,-0.756475209
35660,-0.71048593,-0.667599795
35670,-0.742393224,-0.402835269
35680,-0.655344574,-0.228431139
35690,-0.389284066,-0.034275659
35700,-0.129705944,0.216486947
35710,-0.326685243,0.309701856
35720,-0.493206627,0.146838631
35730,-0.411385015,-0.072155402
35740,-0.42950509,-0.503994323
35750,-0.449402632,-0.739484679
35760,-0.342310362,-0.703540803
35770,0.049773071,-0.402612585
35780,0.586738101,0.137311863
35790,0.947263223,0.631162921
35800,0.846255633,1.030398153
35810,0.307959965,0.979868089
35820,-0.199285553,0.722881341
35830,-0.503609106,0.394537192
35840,-0.671258612,-0.017339928
35850,-0.653604976,-0.351827221
35860,-0.462846312,-0.34211451
35870,-0.373973665,-0.13465694
35880,-0.374657294,0.078861307
35890,-0.732975815,0.060177589
35900,-0.993695688,-0.271532569
35910,-0.844981239,-0.497913627
35920,-0.563817265,-0.594466295
35930,-0.320775588,-0.560869566
35940,-0.091480425,-0.577494585
35950,0.159024237,-0.515209537
35960,0.37193987,-0.344844103
35970,0.350721079,-0.308466707
35980,0.4043631,-0.28826587
35990,0.582055113,-0.053737551
36000,0.603984618,0.164433252
36010,0.548258736,0.285644535
36020,0.50251684,0.441511207
